Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	2. Autor des Briefes (Absender)	GND-ID, http://d-nb.info/gnd/	Fingierter Brieftitel	Absenderort	Gaz-ID AO	Wann der Brief verfasst wurde	Umfang des Briefes	Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Weiterer Empfänger des Briefes	GND-ID, http://d-nb.info/gnd/	Empfängerort	ga-ID EO	Briefzusammenhang
Aldini, Pier Vittorio				Brief von Pier Vittorio Aldini an Christian Karl Josias von Bunsen.	Pavia		1833-04-15	4 Seiten.	Bunsen, Christian Karl Josias,						Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Pier Vittorio Aldini
Ackner, Johann Michael				Brief von Johann Michael Ackner an Wilhelm Henzen.	Hamersdorf		1856-12-16	4 Seiten.	Henzen, Wilhelm	118710605					Paris	2081915	Gelehrtenbriefe - Gelehrtenbriefe von Johann Michael Ackner
Alessi, Giuseppe				Brief von Giuseppe Alessi an Eduard Gerhard.	Catania		1837-05-20	4 Seiten.	Gerhard, Eduard,	118717030					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Giuseppe Alessi
Alessi, Giuseppe				Brief von Giuseppe Alessi an Eduard Gerhard.	Catania		1835-05-28	4 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Giuseppe Alessi
Alessi, Giuseppe				Brief von Giuseppe Alessi an Emil Braun.	Catania		1836-06-18	4 Seiten.	Braun, Emil,	116415738					Paris	2081915	Gelehrtenbriefe - Gelehrtenbriefe von Giuseppe Alessi
Alessi, Giuseppe				Brief von Giuseppe Alessi an Emil Braun.	Catania		1836-06-05	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Giuseppe Alessi
Adam, Frederick				Brief von Frederick Adam an Emil Braun.	Rom	2323295	1844-05-15	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Frederick Adam
Adam, Frederick				Brief von Frederick Adam an Wilhelm Abeken.	Rom	2323295	1839-12-19	4 Seiten.	Abeken, Wilhelm	116001291					Paris	2081915	Gelehrtenbriefe - Gelehrtenbriefe von Frederick Adam
Adilardi, Francesco				Brief von Francesco Adilardi an Wilhelm Henzen.	Nicotera		1851-05-06	4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Francesco Adilardi
Adilardi, Francesco				Brief von Francesco Adilardi an Wilhelm Henzen.	Nicotera		1851-04-15	4 Seiten.	Henzen, Wilhelm,	118710605					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Francesco Adilardi
Adilardi, Francesco				Brief von Francesco Adilardi an Wilhelm Henzen.	Nicotera		1850-10-01	4 Seiten.	Henzen, Wilhelm,	118710605					Paris	2081915	Gelehrtenbriefe - Gelehrtenbriefe von Francesco Adilardi
Adilardi, Francesco				Brief von Francesco Adilardi an Heinrich von Brunn.	Nicotera		1851-06-06	4 Seiten.	Brunn, Enrico,	116777273					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Francesco Adilardi
Adilardi, Francesco				Brief von Francesco Adilardi an Emil Braun.	Nicotera		1840-10-01	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Francesco Adilardi
Albicini, Cesare				Brief von Cesare Albicini an Wilhelm Henzen.	Forlě		1854-02-19	4 Seiten.	Henzen, Wilhelm,	118710605					Paris	2081915	Gelehrtenbriefe - Gelehrtenbriefe von Cesare Albicini
Albicini, Cesare				Brief von Cesare Albicini an Wilhelm Henzen.	Forlě		1854-02-13	4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Cesare Albicini
Albicini, Cesare				Brief von Cesare Albicini an Wilhelm Henzen.	Forlě		1853-10-11	4 Seiten.	Henzen, Wilhelm,	118710605					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Cesare Albicini
Ainsley, Samuel James,				Brief von Samuel James Ainsley an Emil Braun.	London		1844-09-02	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Samuel James Ainsley
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Wilhelm Henzen.	Neapel	2338719	1844-07-12	4 Seiten.	Henzen, Wilhelm,	118710605					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Eduard Gerhard.	Neapel	2338719	1841-01-21	4 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Emil Braun.	Neapel	2338719	1843-04-18	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Emil Braun.	Neapel	2338719	1846-08-07	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Emil Braun.	Neapel	2338719	1844-04-05	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Emil Braun.	Neapel	2338719	1843-12-17	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Emil Braun.	Neapel	2338719	1843-03-09	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Emil Braun.	Neapel	2338719	1842-12-06	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Emil Braun.	Neapel	2338719	1842-11-08	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Emil Braun.	Neapel	2338719	1841-11-18	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Wilhelm Abeken.	Neapel	2338719	1841-11-19	4 Seiten.	Abeken, Wilhelm	116001291					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Canina, Luigi,				Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1839-03-21	4 Seiten.	Abeken, Wilhelm	116001291					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Bonaparte, Lucien				Brief von Lucien Bonaparte an Unbekannt.	Florenz		1830-03-19	4 Seiten.	Unbekannt						Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Lucien Bonaparte und Carl Lucien Bonaparte
Bonaparte, Lucien				Brief von Lucien Bonaparte an Unbekannt.	Florenz		1831-11-05	4 Seiten.	Unbekannt						Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Lucien Bonaparte und Carl Lucien Bonaparte
Bonaparte, Charles Lucian				Brief von Charles Lucian Bonaparte an Emil Braun.	Canino		1845-07-11	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Lucien Bonaparte und Carl Lucien Bonaparte
Bonaparte, Lucien				Brief von Lucien Bonaparte an Eduard Gerhard.	Canino		1832-05-29	4 Seiten.	Gerhard, Eduard,	118717030					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Lucien Bonaparte und Carl Lucien Bonaparte
Bonaparte, Lucien				Brief von Lucien Bonaparte an Eduard Gerhard.	Ohne Ort		1831	4 Seiten.	Gerhard, Eduard,	118717030					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Lucien Bonaparte und Carl Lucien Bonaparte
Bonaparte, Lucien				Brief von Lucien Bonaparte an Eduard Gerhard.	Florenz		1830-09-11	4 Seiten.	Gerhard, Eduard,	118717030					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Lucien Bonaparte und Carl Lucien Bonaparte
Bonaparte, Lucien				Brief von Lucien Bonaparte an Eduard Gerhard.	Canino		1830-07-28	4 Seiten.	Gerhard, Eduard,	118717030					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Lucien Bonaparte und Carl Lucien Bonaparte
Alessi, Giuseppe				Brief von Giuseppe Alessi an Istituto di Corrispondenza Archeologica <Roma>.	Catania		1835-12-24	4 Seiten.							Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Giuseppe Alessi
Aloe, Stanislas d'				Brief von Stanislas d' Aloe an Unbekannt.	Neapel	2338719	1844-05-24	4 Seiten.	Unbekannt						Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Stanislao d´Aloe
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1840-11-26	2 Seiten.	Abeken, Wilhelm	116001291					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1841-06-03	2 Seiten.	Abeken, Wilhelm	116001291					Rom	2323295	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1841-10-20	4 Seiten.	Abeken, Wilhelm	116001291					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1841-12-01	4 Seiten.	Abeken, Wilhelm	116001291					Olevano	2347870	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1840-02-11	4 Seiten.	Abeken, Wilhelm	116001291					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom.	2323295		4 Seiten.	Abeken, Wilhelm	116001291					Olevano	2347870	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1839-11-17	2 Seiten.	Abeken, Wilhelm	116001291					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1839-10-25	4 Seiten.	Abeken, Wilhelm	116001291					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1839-07-17	4 Seiten.	Abeken, Wilhelm	116001291					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort.			2 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-05-14	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-05-03	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-02-05	2 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-02-17	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort.			4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-01-14	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-01-07	2 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1837-07-29	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1833-07-12	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1836-07-22	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Abeken.	Rom	2323295	1842-04-01	4 Seiten.	Abeken, Wilhelm	116001291					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-01-23	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1842-04-21	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Turin		1842-06-18	4 Seiten.	Braun, Emil,	116415738					Neapel	2338719	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1842-08-29	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1842-01-12	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1841-04-16	2 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1841-07-16	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1841-07-14	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1841-08-06	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1840-08-02	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1840-08-20	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1840-08-02	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1840-07-10	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1840-06-10	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1840-05-25	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-05-22	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-05-13	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort.			2 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort		1839-06-01	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1838-06-15	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-07-11	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-07-09	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-04-30	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-06-12	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-03-24	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Heinrich von Brunn.	Rom	2323295	1850-08-16	4 Seiten.	Brunn, Enrico,						Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Heinrich von Brunn.	Rom	2323295	1850-02-19	4 Seiten.	Brunn, Enrico,						Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1835-07-10	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1853-12-30	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort		1852-10-14	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort.			4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort		1847-01-11	4 Seiten.	Braun, Emil,	116415738					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort		1846	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom		1846-08-19	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Ohne Ort.			4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1846-03-17	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1845-07-21	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1844-10-05	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1844-06-03	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-12-26	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-12-15	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-07-22	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-04-17	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Emil Braun.	Rom	2323295	1843-09-23	4 Seiten.	Braun, Emil,	116415738					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1832-03-02	2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1832-01-16	2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1832-02-01	2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1832-01-26	2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1832-01-12	2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282601	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Ohne Ort.			2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282602	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1831-02-28	2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282603	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1830-08-09	4 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282604	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1830-03-01	2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282605	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Eduard Gerhard.	Rom	2323295	1830	2 Seiten.	Gerhard, Eduard,	118717030					Berlin	2282606	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Henzen.	Rom	2323295	1847-02-17	4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Henzen.	Rom	2323295	1847-02-16	4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Henzen.	Rom	2323295	1844-08-02	4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Henzen.	Rom	2323295	1844	4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Henzen.	Rom	2323295	1843-11-22	4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Henzen.	Ohne Ort.			4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
Canina, Luigi,	119429713			Brief von Luigi Canina an Wilhelm Henzen.	Rom	2323295	1843-07-31	4 Seiten.	Henzen, Wilhelm,	118710605					Venedig	2097525	Gelehrtenbriefe - Gelehrtenbriefe von Luigi Canina
